#SEMS_140_RESULTS_181026_160240
#--------------------------------
#MCPC SN: 77
#Software Version: v4.0.0
#SEMS Firmware: 4.0
#
#Scan Configuration
#-------------------
#Scan Type: Up/Down
#Scan Max Dia (nm): 600
#Scan Min Dia (nm): 5
#Num Bins: 30
#Bin Time (sec): 1.00
#Sheath Setpoint (lpm): 5.00
#Total Plumbing Delay (sec): 2.03
#Scan Timing: Fixed Interval
#Scan Fixed Interval: 45.5
#
#Hardware Configuration
#----------------------
#SEMS Type: Recirc
#Column Type: 1um
#High Voltage Polarity: Positive
#High Voltage Limit: 6000
#CPC A Type: MCPC 1720
#CPC A Flow Type: MCPC Sample Flow
#Column Flow: SEMS Sample Flow
#CPC B Connected: No
#Sheath RH Sensor: Yes
#Sample RH Sensor: Yes
#Sample LFE: Yes
#Sample Excess Pump: No
#Impactor Threshold: 20
#
#Plumbing/Diffusion Configuration
#--------------------------------
#Diffusion Correction Enabled: Yes
#Nafion Dryer: Yes
#Charger Type: X-Ray
#Upstream Tubing Length (cm): 23.0
#Downstream Tubing Length (cm): 38.0
#Downstream Tube ID (cm): 0.5
#Plumbing Time Adjust (sec): 0.0
#
#Transformations/Corrections
#---------------------------
#Desmearing: N = N0 * exp( -t / tau )
#Tau: 0.250
#CPC Counting Efficiency: nu = 1 - (C0 / (1 + exp((Dp - C1)/C2)))
#C0 = 1.025000
#C1 = 7.929000
#C2 = 0.845000
#
#=================================================
#StartDate	StartTime	EndDate	EndTime	ScanDirection	Sheath_Press	Sheath_Temp	Sheath_Avg	Sheath_Sdev	Sheath_RH	ColSamp_Avg	ColSamp_Sdev	ColSamp_RH	ColSamp_Temp	CPC_A_FlwAvg	CPC_A_Sdev	Sat_Temp	Cond_Temp	SEMS_Errors	MCPC_Errors	Impactr_Press	Bin_Dia1	Bin_Dia2	Bin_Dia3	Bin_Dia4	Bin_Dia5	Bin_Dia6	Bin_Dia7	Bin_Dia8	Bin_Dia9	Bin_Dia10	Bin_Dia11	Bin_Dia12	Bin_Dia13	Bin_Dia14	Bin_Dia15	Bin_Dia16	Bin_Dia17	Bin_Dia18	Bin_Dia19	Bin_Dia20	Bin_Dia21	Bin_Dia22	Bin_Dia23	Bin_Dia24	Bin_Dia25	Bin_Dia26	Bin_Dia27	Bin_Dia28	Bin_Dia29	Bin_Dia30	Bin_Conc1	Bin_Conc2	Bin_Conc3	Bin_Conc4	Bin_Conc5	Bin_Conc6	Bin_Conc7	Bin_Conc8	Bin_Conc9	Bin_Conc10	Bin_Conc11	Bin_Conc12	Bin_Conc13	Bin_Conc14	Bin_Conc15	Bin_Conc16	Bin_Conc17	Bin_Conc18	Bin_Conc19	Bin_Conc20	Bin_Conc21	Bin_Conc22	Bin_Conc23	Bin_Conc24	Bin_Conc25	Bin_Conc26	Bin_Conc27	Bin_Conc28	Bin_Conc29	Bin_Conc30	

181026	16:02:29	181026	16:03:00	1	1016	295.1	4.99	0.007	32	0.305	0.005	29	296.5	0.365	0.000	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.31	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.81	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	0.00	0.00	22.87	70.10	182.90	494.11	1420.29	3594.40	7156.56	9651.22	11765.81	13132.70	11344.64	9649.70	7890.77	6305.48	4656.22	2787.69	2699.66	1681.43	1156.71	841.30	940.14	569.61	498.44	347.27	117.84	50.84	9.91	76.20	
181026	16:03:14	181026	16:03:45	0	1016	295.1	5.01	0.007	32	0.305	0.005	29	296.5	0.365	0.002	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.32	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.80	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	2341.85	2498.30	1718.01	1023.10	576.60	444.91	590.42	715.47	1067.32	1886.35	2907.32	3530.99	3541.21	4145.47	3878.95	3532.36	3234.88	2623.52	2485.09	2559.11	1585.88	953.21	623.79	772.95	466.69	470.45	141.87	59.69	36.14	5.92	
181026	16:04:00	181026	16:04:31	1	1016	295.1	5.01	0.006	32	0.306	0.005	30	296.5	0.365	0.000	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.31	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.81	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	0.00	0.00	18.08	49.22	112.86	255.83	407.88	706.24	1205.93	2121.26	3103.85	2742.37	3561.58	2804.23	1608.97	2310.64	2289.69	2023.45	1598.18	992.81	878.50	680.97	529.56	428.36	346.35	354.32	88.83	8.03	1.04	0.07	
181026	16:04:45	181026	16:05:16	0	1016	295.1	5.01	0.006	32	0.305	0.005	32	296.5	0.365	0.000	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.32	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.80	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	0.00	0.00	2.38	7.12	18.02	47.25	137.63	427.70	884.07	1542.97	3489.04	3637.59	4483.88	3183.18	2358.50	1875.71	2185.98	2231.20	1808.76	1266.33	875.98	564.16	463.31	329.90	231.68	95.77	56.27	113.33	74.65	49.86	
181026	16:05:31	181026	16:06:02	1	1016	295.1	5.00	0.009	32	0.310	0.002	33	296.5	0.365	0.001	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.31	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.81	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	0.00	0.00	66.10	149.34	269.27	345.28	592.75	759.33	1366.55	1803.38	2669.99	3447.62	3358.25	2356.96	1821.43	1783.47	1716.45	1560.93	1249.48	1379.13	928.00	635.25	559.52	231.66	283.79	177.84	241.55	66.83	9.49	36.85	
181026	16:06:16	181026	16:06:47	0	1016	295.1	5.00	0.009	32	0.307	0.005	34	296.5	0.366	0.001	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.32	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.80	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	0.00	0.00	0.42	1.61	5.29	16.84	54.52	184.25	658.66	1671.19	2494.43	2280.68	2693.62	2340.76	2538.11	1482.62	1800.46	1844.99	1400.31	1605.45	1140.89	911.85	775.54	432.34	242.35	140.28	153.64	15.42	40.67	26.05	
181026	16:07:02	181026	16:07:33	1	1016	295.1	5.00	0.006	33	0.310	0.000	35	296.5	0.366	0.000	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.31	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.81	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	0.00	0.00	2.94	9.24	24.30	65.42	175.04	278.30	761.92	1289.47	2334.96	3023.24	3836.34	2672.50	2729.17	2453.80	1866.39	2046.50	1578.93	1232.37	905.78	849.31	405.84	416.29	204.78	270.65	170.66	46.68	4.28	0.43	
181026	16:07:47	181026	16:08:18	0	1016	295.1	5.01	0.007	33	0.310	0.000	35	296.5	0.365	0.001	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.32	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.80	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	0.00	0.00	1.34	4.87	15.02	45.45	142.71	469.25	1351.58	1784.88	2631.90	3053.12	2778.26	3088.58	2365.22	1774.34	1626.49	1779.72	1749.07	1410.79	976.69	651.25	572.44	571.13	269.09	102.15	63.28	67.66	38.51	4.20	
181026	16:08:33	181026	16:09:04	1	1016	295.1	5.00	0.011	33	0.310	0.000	36	296.5	0.366	0.000	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.31	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.81	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	0.00	0.00	16.52	54.28	150.40	421.09	1222.54	2947.77	5032.74	7161.17	10221.07	12466.29	10215.54	8974.81	7031.91	5758.37	4235.04	2918.53	3087.91	1446.26	1383.08	747.53	636.17	548.54	454.29	312.29	122.11	43.91	3.58	0.38	
181026	16:09:18	181026	16:09:49	0	1016	295.1	5.00	0.007	33	0.310	0.000	34	296.5	0.366	0.000	318.1	293.0	0	0	1.3	5.36	6.17	7.09	8.16	9.39	10.80	12.44	14.32	16.50	19.02	21.94	25.32	29.24	33.80	39.12	45.34	52.63	61.21	71.36	83.40	97.80	115.14	136.17	161.91	193.74	233.47	283.59	347.38	429.19	534.77	0.00	0.00	13.11	41.73	112.56	311.56	903.22	2089.75	4575.57	7063.02	9500.68	12179.78	12692.15	11083.44	8383.70	5944.82	3596.85	2457.39	1978.56	1342.72	897.52	527.07	483.02	440.37	341.22	309.50	216.37	105.97	13.39	40.71	
